Object_Name	Object_Type
JAPAN Onshore 529 45.5 148.75 Base Wind Speed	Variable
JAPAN Onshore 529 45.5 148.75 70M Generator LWST	Generator
JAPAN Onshore 529 45.5 148.75 70M Generator LWST Hub Height	Variable
JAPAN Onshore 529 45.5 148.75 70M Generator LWST CRF	Variable
JAPAN Onshore 529 45.5 148.75 70M Generator NWST	Generator
JAPAN Onshore 529 45.5 148.75 70M Generator NWST Hub Height	Variable
JAPAN Onshore 529 45.5 148.75 70M Generator NWST CRF	Variable
JAPAN Onshore 529 45.5 148.75 70M Generator HWST	Generator
JAPAN Onshore 529 45.5 148.75 70M Generator HWST Hub Height	Variable
JAPAN Onshore 529 45.5 148.75 70M Generator HWST CRF	Variable
JAPAN Onshore 529 45.5 148.75 70M Windspeed	Variable
JAPAN Onshore 529 45.5 148.75 70M HHxWS	Variable
JAPAN Onshore 529 45.5 148.75 70M HHxWSc	Variable
JAPAN Onshore 529 45.5 148.75 70M HHc	Variable
JAPAN Onshore 529 45.5 148.75 70M WSc	Variable
JAPAN Onshore 529 45.5 148.75 70M HHxWSc+HHc	Variable
JAPAN Onshore 529 45.5 148.75 70M HHxWSc+HHc+WSc	Variable
JAPAN Onshore 529 45.5 148.75 70M HHxWSc+HHc+WSc+C	Variable
JAPAN Onshore 529 45.5 148.75 85M Generator LWST	Generator
JAPAN Onshore 529 45.5 148.75 85M Generator LWST Hub Height	Variable
JAPAN Onshore 529 45.5 148.75 85M Generator LWST CRF	Variable
JAPAN Onshore 529 45.5 148.75 85M Generator NWST	Generator
JAPAN Onshore 529 45.5 148.75 85M Generator NWST Hub Height	Variable
JAPAN Onshore 529 45.5 148.75 85M Generator NWST CRF	Variable
JAPAN Onshore 529 45.5 148.75 85M Generator HWST	Generator
JAPAN Onshore 529 45.5 148.75 85M Generator HWST Hub Height	Variable
JAPAN Onshore 529 45.5 148.75 85M Generator HWST CRF	Variable
JAPAN Onshore 529 45.5 148.75 85M Windspeed	Variable
JAPAN Onshore 529 45.5 148.75 85M HHxWS	Variable
JAPAN Onshore 529 45.5 148.75 85M HHxWSc	Variable
JAPAN Onshore 529 45.5 148.75 85M HHc	Variable
JAPAN Onshore 529 45.5 148.75 85M WSc	Variable
JAPAN Onshore 529 45.5 148.75 85M HHxWSc+HHc	Variable
JAPAN Onshore 529 45.5 148.75 85M HHxWSc+HHc+WSc	Variable
JAPAN Onshore 529 45.5 148.75 85M HHxWSc+HHc+WSc+C	Variable
JAPAN Onshore 529 45.5 148.75 100M Generator LWST	Generator
JAPAN Onshore 529 45.5 148.75 100M Generator LWST Hub Height	Variable
JAPAN Onshore 529 45.5 148.75 100M Generator LWST CRF	Variable
JAPAN Onshore 529 45.5 148.75 100M Generator NWST	Generator
JAPAN Onshore 529 45.5 148.75 100M Generator NWST Hub Height	Variable
JAPAN Onshore 529 45.5 148.75 100M Generator NWST CRF	Variable
JAPAN Onshore 529 45.5 148.75 100M Generator HWST	Generator
JAPAN Onshore 529 45.5 148.75 100M Generator HWST Hub Height	Variable
JAPAN Onshore 529 45.5 148.75 100M Generator HWST CRF	Variable
JAPAN Onshore 529 45.5 148.75 100M Windspeed	Variable
JAPAN Onshore 529 45.5 148.75 100M HHxWS	Variable
JAPAN Onshore 529 45.5 148.75 100M HHxWSc	Variable
JAPAN Onshore 529 45.5 148.75 100M HHc	Variable
JAPAN Onshore 529 45.5 148.75 100M WSc	Variable
JAPAN Onshore 529 45.5 148.75 100M HHxWSc+HHc	Variable
JAPAN Onshore 529 45.5 148.75 100M HHxWSc+HHc+WSc	Variable
JAPAN Onshore 529 45.5 148.75 100M HHxWSc+HHc+WSc+C	Variable
JAPAN Onshore 529 45.5 148.75 Windspeed	Variable
JAPAN Onshore 529 45.5 148.75 File	DataSource
JAPAN Onshore 529 45.5 148.75 TS	DBTimeSeries
